date,quint,variable,response,n,percent,quintile_label,variable_label
2024-09-01,4,sv7,Yes,33970289.58886719,0.6132652907940032,4,Has payment card
2024-09-01,4,sv9,Yes,6657911.138671875,0.12019520174700986,4,QRIS transaction usage
2024-09-01,4,wb6,Yes,5391967.31640625,0.09734113086075429,4,Borrowed for basic needs
2024-09-01,5,sv1,Yes,27944761.83154297,0.5067798586953479,Richest,Bank account usage
2024-09-01,5,sv12,Yes,2181385.498046875,0.039559551128915,Richest,Applied for credit/loan
2024-09-01,5,sv19,Yes,24853729.3984375,0.45391294440814434,Richest,Has outstanding loan
2024-09-01,5,sv2,Yes,8242208.452636719,0.1494729230524348,Richest,Mobile money/e-wallet usage
2024-09-01,5,sv44,Yes,1319641.0927734375,0.023931766910584944,Richest,Opened new account
2024-09-01,5,sv7,Yes,38999869.59326172,0.7072648720627469,Richest,Has payment card
2024-09-01,5,sv9,Yes,5939137.845703125,0.10770660549413724,Richest,QRIS transaction usage
2024-09-01,5,wb6,Yes,4805072.329589844,0.08714026231069197,Richest,Borrowed for basic needs
2024-10-01,1,sv1,Yes,9142168.025390625,0.17284889813503254,Poorest,Bank account usage
2024-10-01,1,sv12,Yes,4833829.0146484375,0.09241907659651939,Poorest,Applied for credit/loan
2024-10-01,1,sv19,Yes,23704031.274414063,0.4487789828094206,Poorest,Has outstanding loan
2024-10-01,1,sv2,Yes,3959042.8364257813,0.07485272531034572,Poorest,Mobile money/e-wallet usage
2024-10-01,1,sv40,Agree,35877043.41699219,0.6783191258076724,Poorest,Would borrow at lower rates
2024-10-01,1,sv41,Agree,43772931.02783203,0.827604882702674,Poorest,Lenders not trustworthy
2024-10-01,1,sv42,Agree,40880931.596191406,0.7729265051255058,Poorest,No current borrowing needs
2024-10-01,1,sv44,Yes,991981.30859375,0.018755165698636472,Poorest,Opened new account
2024-10-01,1,sv7,Yes,14960156.029785156,0.2828482782743473,Poorest,Has payment card
2024-10-01,1,sv9,Yes,924158.984375,0.017472864391374406,Poorest,QRIS transaction usage
2024-10-01,1,wb6,Yes,14495750.178710938,0.270587493558225,Poorest,Borrowed for basic needs
2024-10-01,2,sv1,Yes,12984819.18359375,0.233727175466772,2,Bank account usage
2024-10-01,2,sv12,Yes,3248816.9189453125,0.05886095808235221,2,Applied for credit/loan
2024-10-01,2,sv19,Yes,26017779.640625,0.4705396408442533,2,Has outstanding loan
2024-10-01,2,sv2,Yes,1697552.12109375,0.030555994416324193,2,Mobile money/e-wallet usage
2024-10-01,2,sv40,Agree,40729362.0859375,0.7332153424932778,2,Would borrow at lower rates
2024-10-01,2,sv41,Agree,43775483.197265625,0.7880520160754942,2,Lenders not trustworthy
2024-10-01,2,sv42,Agree,43781906.130859375,0.7881676425722908,2,No current borrowing needs
2024-10-01,2,sv44,Yes,732398.703125,0.013183200919210335,2,Opened new account
2024-10-01,2,sv7,Yes,23119651.6484375,0.41615449558146567,2,Has payment card
2024-10-01,2,sv9,Yes,1041885.53125,0.018753974078163684,2,QRIS transaction usage
2024-10-01,2,wb6,Yes,8422950.94921875,0.1516133961221017,2,Borrowed for basic needs
2024-10-01,3,sv1,Yes,15985598.756835938,0.28907294570434017,3,Bank account usage
2024-10-01,3,sv12,Yes,7185018.408203125,0.13095746696779006,3,Applied for credit/loan
2024-10-01,3,sv19,Yes,22640576.69580078,0.4213337415768681,3,Has outstanding loan
2024-10-01,3,sv2,Yes,12431144.056640625,0.22479654879310737,3,Mobile money/e-wallet usage
2024-10-01,3,sv40,Agree,32174824.588867188,0.5818281481290736,3,Would borrow at lower rates
2024-10-01,3,sv41,Agree,41661820.31591797,0.7533846748766443,3,Lenders not trustworthy
2024-10-01,3,sv42,Agree,35399714.07421875,0.6401449066867022,3,No current borrowing needs
2024-10-01,3,sv44,Yes,537835.578125,0.009725861210341287,3,Opened new account
2024-10-01,3,sv7,Yes,28292838.5546875,0.5116288922142112,3,Has payment card
2024-10-01,3,sv9,Yes,1081316.02734375,0.019553800518601415,3,QRIS transaction usage
2024-10-01,3,wb6,Yes,4794778.3671875,0.08670558592680948,3,Borrowed for basic needs
2024-10-01,4,sv1,Yes,21417874.60888672,0.3879664433554773,4,Bank account usage
2024-10-01,4,sv12,Yes,5134896.625,0.09323571158963768,4,Applied for credit/loan
2024-10-01,4,sv19,Yes,25466459.739746094,0.46551477178408046,4,Has outstanding loan
2024-10-01,4,sv2,Yes,8979210.9228515625,0.16265071065603973,4,Mobile money/e-wallet usage
2024-10-01,4,sv40,Agree,38452212.49560547,0.6965288756933538,4,Would borrow at lower rates
2024-10-01,4,sv41,Agree,43750881.25341797,0.7925097192656821,4,Lenders not trustworthy
2024-10-01,4,sv42,Agree,44171055.399902344,0.800120813838709,4,No current borrowing needs
2024-10-01,4,sv44,Yes,2966420.01953125,0.05373415642271546,4,Opened new account
2024-10-01,4,sv7,Yes,29346042.342773438,0.531578407390669,4,Has payment card
2024-10-01,4,sv9,Yes,6335641.076171875,0.11476470843093783,4,QRIS transaction usage
2024-10-01,4,wb6,Yes,5826283.158203125,0.10553812626823843,4,Borrowed for basic needs
2024-10-01,5,sv1,Yes,28040282.911376953,0.5081411097366824,Richest,Bank account usage
2024-10-01,5,sv12,Yes,2136412.3579101563,0.0388024685703756,Richest,Applied for credit/loan
2024-10-01,5,sv19,Yes,27830444.15209961,0.5091329271223658,Richest,Has outstanding loan
2024-10-01,5,sv2,Yes,10087663.954589844,0.18280688439331788,Richest,Mobile money/e-wallet usage
2024-10-01,5,sv40,Agree,36710328.834228516,0.6652581677431934,Richest,Would borrow at lower rates
2024-10-01,5,sv41,Agree,43123543.06665039,0.7814773160071974,Richest,Lenders not trustworthy
2024-10-01,5,sv42,Agree,39979738.857177734,0.7245058451826956,Richest,No current borrowing needs
2024-10-01,5,sv44,Yes,772935.3642578125,0.0140069996793554,Richest,Opened new account
2024-10-01,5,sv7,Yes,36928860.962646484,0.6692183688081538,Richest,Has payment card
2024-10-01,5,sv9,Yes,4942428.453613281,0.08956582525043717,Richest,QRIS transaction usage
2024-10-01,5,wb6,Yes,4188284.423828125,0.07589935885252361,Richest,Borrowed for basic needs
2024-11-01,1,sv1,Yes,5701378.263671875,0.10373356489982226,Poorest,Bank account usage
2024-11-01,1,sv12,Yes,7129476.75,0.13181980116478062,Poorest,Applied for credit/loan
2024-11-01,1,sv19,Yes,20684634.052734375,0.37754701568453997,Poorest,Has outstanding loan
2024-11-01,1,sv2,Yes,2778169.5703125,0.05054732734732102,Poorest,Mobile money/e-wallet usage
2024-11-01,1,sv44,Yes,552197.9765625,0.010046950402200727,Poorest,Opened new account
2024-11-01,1,sv7,Yes,20440912.674804688,0.3719116051419185,Poorest,Has payment card
2024-11-01,1,sv9,Yes,1412673,0.025702838778732248,Poorest,QRIS transaction usage
2024-11-01,1,wb6,Yes,14364407.48828125,0.26069729202984193,Poorest,Borrowed for basic needs
2024-11-01,2,sv1,Yes,15168549.416992188,0.2736922698576812,2,Bank account usage
2024-11-01,2,sv12,Yes,3422934.552734375,0.06261739787808879,2,Applied for credit/loan
2024-11-01,2,sv19,Yes,20025725.287109375,0.3634312038715517,2,Has outstanding loan
2024-11-01,2,sv2,Yes,4277471.72265625,0.0771801516969299,2,Mobile money/e-wallet usage
2024-11-01,2,sv44,Yes,1132937.65625,0.020442052184564772,2,Opened new account
2024-11-01,2,sv7,Yes,25413303.3515625,0.4585425071087758,2,Has payment card
2024-11-01,2,sv9,Yes,2047537.796875,0.036944552299664576,2,QRIS transaction usage
2024-11-01,2,wb6,Yes,13293127.630859375,0.2398532763272756,2,Borrowed for basic needs
2024-11-01,3,sv1,Yes,19157103.431640625,0.34213989343013496,3,Bank account usage
2024-11-01,3,sv12,Yes,5596392.5546875,0.10217928815855801,3,Applied for credit/loan
2024-11-01,3,sv19,Yes,25687780.03125,0.4609705951960105,3,Has outstanding loan
2024-11-01,3,sv2,Yes,10581061.51953125,0.18897445919151085,3,Mobile money/e-wallet usage
2024-11-01,3,sv44,Yes,863859.046875,0.01542825319553847,3,Opened new account
2024-11-01,3,sv7,Yes,28069557.19140625,0.5013135383628476,3,Has payment card
2024-11-01,3,sv9,Yes,3178390.8125,0.056765068777150714,3,QRIS transaction usage
2024-11-01,3,wb6,Yes,10735131.8515625,0.1917261072770379,3,Borrowed for basic needs
2024-11-01,4,sv1,Yes,21827338.973632813,0.3996551235800312,4,Bank account usage
2024-11-01,4,sv12,Yes,3460602.5263671875,0.06336308479963375,4,Applied for credit/loan
2024-11-01,4,sv19,Yes,25906804.643554688,0.4743494946356419,4,Has outstanding loan
2024-11-01,4,sv2,Yes,8719065.906738281,0.15964471741925604,4,Mobile money/e-wallet usage
2024-11-01,4,sv44,Yes,661401.2578125,0.01211015239862053,4,Opened new account
2024-11-01,4,sv7,Yes,30006611.77001953,0.5494163145425898,4,Has payment card
2024-11-01,4,sv9,Yes,5834405.6015625,0.10682704357710374,4,QRIS transaction usage
2024-11-01,4,wb6,Yes,7369841.935546875,0.13494063995039834,4,Borrowed for basic needs
2024-11-01,5,sv1,Yes,30088286.90283203,0.5453474552380264,Richest,Bank account usage
2024-11-01,5,sv12,Yes,2121344.681640625,0.03844917883000334,Richest,Applied for credit/loan
2024-11-01,5,sv19,Yes,24092908.55859375,0.43787777688226664,Richest,Has outstanding loan
2024-11-01,5,sv2,Yes,10350579.163085938,0.18760330307463796,Richest,Mobile money/e-wallet usage
2024-11-01,5,sv44,Yes,2656588.6640625,0.04815042718248971,Richest,Opened new account
2024-11-01,5,sv7,Yes,38366635.30175781,0.6953917647564601,Richest,Has payment card
2024-11-01,5,sv9,Yes,5848238.978515625,0.10599879796603306,Richest,QRIS transaction usage
2024-11-01,5,wb6,Yes,3842637.2670898438,0.06964744991224499,Richest,Borrowed for basic needs
2024-12-01,1,sv1,Yes,4794089.08984375,0.08873593705920885,Poorest,Bank account usage
2024-12-01,1,sv12,Yes,7735477.978515625,0.14336090040586358,Poorest,Applied for credit/loan
2024-12-01,1,sv19,Yes,18288294.817382813,0.3392091252443294,Poorest,Has outstanding loan
2024-12-01,1,sv2,Yes,2922893.4375,0.054101140642179406,Poorest,Mobile money/e-wallet usage
2024-12-01,1,sv44,Yes,1221032.30859375,0.022600632581520678,Poorest,Opened new account
2024-12-01,1,sv7,Yes,17729202.19580078,0.3281577252056949,Poorest,Has payment card
2024-12-01,1,sv9,Yes,412453.90625,0.007634293643470377,Poorest,QRIS transaction usage
2024-12-01,1,wb6,Yes,13922090.866210938,0.2515014866456219,Poorest,Borrowed for basic needs
2024-12-01,2,sv1,Yes,13742782.443359375,0.24855473510872225,2,Bank account usage
2024-12-01,2,sv12,Yes,4006125.6953125,0.0735086875916982,2,Applied for credit/loan
2024-12-01,2,sv19,Yes,20192641.143554688,0.3700479086981638,2,Has outstanding loan
2024-12-01,2,sv2,Yes,5165555.875,0.09342528541738877,2,Mobile money/e-wallet usage
2024-12-01,2,sv44,Yes,1794784.77734375,0.03246083948053788,2,Opened new account
2024-12-01,2,sv7,Yes,24124509.470214844,0.4363207440495105,2,Has payment card
2024-12-01,2,sv9,Yes,1193231.24609375,0.02158102098455281,2,QRIS transaction usage
2024-12-01,2,wb6,Yes,12886183.052734375,0.2330621057588361,2,Borrowed for basic needs
2024-12-01,3,sv1,Yes,17226615.510742188,0.30996749383179545,3,Bank account usage
2024-12-01,3,sv12,Yes,2206520.216796875,0.04008336644488598,3,Applied for credit/loan
2024-12-01,3,sv19,Yes,27441490.20703125,0.4979494578929964,3,Has outstanding loan
2024-12-01,3,sv2,Yes,7523219.46875,0.1353692188010377,3,Mobile money/e-wallet usage
2024-12-01,3,sv44,Yes,2437245.0390625,0.043854623454101294,3,Opened new account
2024-12-01,3,sv7,Yes,28631158.993164063,0.5151754036117324,3,Has payment card
2024-12-01,3,sv9,Yes,2685097.55078125,0.048314363200975506,3,QRIS transaction usage
2024-12-01,3,wb6,Yes,6680805.4697265625,0.12021122355331852,3,Borrowed for basic needs
2024-12-01,4,sv1,Yes,20505858.71533203,0.3706419561134341,4,Bank account usage
2024-12-01,4,sv12,Yes,1320522.9091796875,0.023868358840540123,4,Applied for credit/loan
2024-12-01,4,sv19,Yes,27075885.14404297,0.4915547031032375,4,Has outstanding loan
2024-12-01,4,sv2,Yes,9630140.530761719,0.17406411375008798,4,Mobile money/e-wallet usage
2024-12-01,4,sv44,Yes,512281.20703125,0.00925944683858801,4,Opened new account
2024-12-01,4,sv7,Yes,29659978.51513672,0.536102028583332,4,Has payment card
2024-12-01,4,sv9,Yes,5167994.878417969,0.0934111444691103,4,QRIS transaction usage
2024-12-01,4,wb6,Yes,4681479.7333984375,0.08461741739178363,4,Borrowed for basic needs
2024-12-01,5,sv1,Yes,30100177.110351563,0.5468033461080328,Richest,Bank account usage
2024-12-01,5,sv12,Yes,5755784.699951172,0.10456025962479665,Richest,Applied for credit/loan
2024-12-01,5,sv19,Yes,26354186.576660156,0.4861557154771809,Richest,Has outstanding loan
2024-12-01,5,sv2,Yes,11537845.911376953,0.20959786143750425,Richest,Mobile money/e-wallet usage
2024-12-01,5,sv44,Yes,1273009.234375,0.02312563498981169,Richest,Opened new account
2024-12-01,5,sv7,Yes,43455477.259521484,0.7894172942941314,Richest,Has payment card
2024-12-01,5,sv9,Yes,7896919.688964844,0.1434563688459954,Richest,QRIS transaction usage
2024-12-01,5,wb6,Yes,6039254.737792969,0.10970980956415428,Richest,Borrowed for basic needs
2025-01-01,1,sv1,Yes,4965397.90234375,0.09158971008292806,Poorest,Bank account usage
2025-01-01,1,sv12,Yes,8123345.69140625,0.15146874488495748,Poorest,Applied for credit/loan
2025-01-01,1,sv19,Yes,16952503.857421875,0.3165346964348234,Poorest,Has outstanding loan
2025-01-01,1,sv2,Yes,2970958.685546875,0.054801095507201,Poorest,Mobile money/e-wallet usage
2025-01-01,1,sv44,Yes,9496.5009765625,1.7516859441114502e-4,Poorest,Opened new account
2025-01-01,1,sv7,Yes,17141996.65234375,0.31619429792114084,Poorest,Has payment card
2025-01-01,1,sv9,Yes,740998.71875,0.013668160972577625,Poorest,QRIS transaction usage
2025-01-01,1,wb6,Yes,13560196.591796875,0.2454597399199155,Poorest,Borrowed for basic needs
2025-01-01,2,sv1,Yes,14749599.999023438,0.26655186863226715,2,Bank account usage
2025-01-01,2,sv12,Yes,5386502.3525390625,0.09774308359538195,2,Applied for credit/loan
2025-01-01,2,sv19,Yes,25145728.009277344,0.4629837022561412,2,Has outstanding loan
2025-01-01,2,sv2,Yes,6577553.0390625,0.11886824413584364,2,Mobile money/e-wallet usage
2025-01-01,2,sv44,Yes,222017.951171875,0.004012264723022249,2,Opened new account
2025-01-01,2,sv7,Yes,23682040.64111328,0.42797717811547337,2,Has payment card
2025-01-01,2,sv9,Yes,2136415.578125,0.038608881906086134,2,QRIS transaction usage
2025-01-01,2,wb6,Yes,10687200.224609375,0.19313697934218044,2,Borrowed for basic needs
2025-01-01,3,sv1,Yes,17300502.40234375,0.31085057787035386,3,Bank account usage
2025-01-01,3,sv12,Yes,4081210.6889648438,0.07553003488343649,3,Applied for credit/loan
2025-01-01,3,sv19,Yes,24909837.653808594,0.45992490871006564,3,Has outstanding loan
2025-01-01,3,sv2,Yes,7625868.701171875,0.13701947130746808,3,Mobile money/e-wallet usage
2025-01-01,3,sv44,Yes,1753195.171875,0.03150091943127777,3,Opened new account
2025-01-01,3,sv7,Yes,27793352.376953125,0.4993831650900394,3,Has payment card
2025-01-01,3,sv9,Yes,2311199.9140625,0.04152699223133031,3,QRIS transaction usage
2025-01-01,3,wb6,Yes,7229004.962890625,0.1298887348981137,3,Borrowed for basic needs
2025-01-01,4,sv1,Yes,17331033.420410156,0.31558082142719307,4,Bank account usage
2025-01-01,4,sv12,Yes,1973366.0424804688,0.03615424356057812,4,Applied for credit/loan
2025-01-01,4,sv19,Yes,27709737.317382813,0.5045666609732071,4,Has outstanding loan
2025-01-01,4,sv2,Yes,8591274.1962890625,0.15643852863258664,4,Mobile money/e-wallet usage
2025-01-01,4,sv44,Yes,1479186.6953125,0.02693451342613859,4,Opened new account
2025-01-01,4,sv7,Yes,30036615.217773438,0.5469367852094962,4,Has payment card
2025-01-01,4,sv9,Yes,3785664.8369140625,0.06893317841476457,4,QRIS transaction usage
2025-01-01,4,wb6,Yes,7638463.544433594,0.13908879761060286,4,Borrowed for basic needs
2025-01-01,5,sv1,Yes,28132749.268798828,0.5088290290582503,Richest,Bank account usage
2025-01-01,5,sv12,Yes,3327344.8173828125,0.06018073870400599,Richest,Applied for credit/loan
2025-01-01,5,sv19,Yes,23782939.16040039,0.43364439647830627,Richest,Has outstanding loan
2025-01-01,5,sv2,Yes,7024517.958496094,0.1270504570411088,Richest,Mobile money/e-wallet usage
2025-01-01,5,sv44,Yes,590483.208984375,0.010679901741275779,Richest,Opened new account
2025-01-01,5,sv7,Yes,37052031.111572266,0.6701495411984798,Richest,Has payment card
2025-01-01,5,sv9,Yes,4949279.406738281,0.08951620799683604,Richest,QRIS transaction usage
2025-01-01,5,wb6,Yes,4320433.607421875,0.07814245300274449,Richest,Borrowed for basic needs
2025-02-01,1,sv1,Yes,6342233.0087890625,0.11546593176292559,Poorest,Bank account usage
2025-02-01,1,sv12,Yes,6752694.572753906,0.1271124371128301,Poorest,Applied for credit/loan
2025-02-01,1,sv19,Yes,18404360.920410156,0.3439003598221254,Poorest,Has outstanding loan
2025-02-01,1,sv2,Yes,886127.3310546875,0.016132727668477707,Poorest,Mobile money/e-wallet usage
2025-02-01,1,sv40,Agree,39825132.48706055,0.7250515747100241,Poorest,Would borrow at lower rates
2025-02-01,1,sv41,Agree,42333145.69067383,0.7707121616086154,Poorest,Lenders not trustworthy
2025-02-01,1,sv42,Agree,42201778.291259766,0.7683205025264599,Poorest,No current borrowing needs
2025-02-01,1,sv44,Yes,1709440.150390625,0.03112186188748934,Poorest,Opened new account
2025-02-01,1,sv7,Yes,19485223.279296875,0.35474563271875703,Poorest,Has payment card
2025-02-01,1,sv9,Yes,1330046.265625,0.024214662428101597,Poorest,QRIS transaction usage
2025-02-01,1,wb6,Yes,14239323.846191406,0.2541491293999647,Poorest,Borrowed for basic needs
2025-02-01,2,sv1,Yes,16706189.241455078,0.3024879839653919,2,Bank account usage
2025-02-01,2,sv12,Yes,6354424.4921875,0.11701558474255992,2,Applied for credit/loan
2025-02-01,2,sv19,Yes,24752677.89453125,0.4552840044942886,2,Has outstanding loan
2025-02-01,2,sv2,Yes,7047535.7109375,0.12760509523235317,2,Mobile money/e-wallet usage
2025-02-01,2,sv40,Agree,41631586.892578125,0.753795770322494,2,Would borrow at lower rates
2025-02-01,2,sv41,Agree,46580717.55883789,0.8434064251511485,2,Lenders not trustworthy
2025-02-01,2,sv42,Agree,41273630.65258789,0.7473144920478653,2,No current borrowing needs
2025-02-01,2,sv44,Yes,1198403.78125,0.021698709294355013,2,Opened new account
2025-02-01,2,sv7,Yes,27534417.189697266,0.49854758766327323,2,Has payment card
2025-02-01,2,sv9,Yes,4542349.6279296875,0.08224533803369785,2,QRIS transaction usage
2025-02-01,2,wb6,Yes,13920160,0.25204318435632345,2,Borrowed for basic needs
2025-02-01,3,sv1,Yes,17788689.028808594,0.3243133191829083,3,Bank account usage
2025-02-01,3,sv12,Yes,4188040.806640625,0.07655599751821936,3,Applied for credit/loan
2025-02-01,3,sv19,Yes,21011943.927734375,0.3866114851426514,3,Has outstanding loan
2025-02-01,3,sv2,Yes,4581576.4609375,0.08352871123502008,3,Mobile money/e-wallet usage
2025-02-01,3,sv40,Agree,39484716.48779297,0.7198630230937199,3,Would borrow at lower rates
2025-02-01,3,sv41,Agree,45387112.84814453,0.8274721758344679,3,Lenders not trustworthy
2025-02-01,3,sv42,Agree,44813897.74902344,0.8170216422903345,3,No current borrowing needs
2025-02-01,3,sv44,Yes,2877289.8125,0.05245712080478932,3,Opened new account
2025-02-01,3,sv7,Yes,25425022.01611328,0.4635346239956433,3,Has payment card
2025-02-01,3,sv9,Yes,3168825.390625,0.05777223260692976,3,QRIS transaction usage
2025-02-01,3,wb6,Yes,6747000.33984375,0.12300749488617535,3,Borrowed for basic needs
2025-02-01,4,sv1,Yes,16691116.505859375,0.3009259177133673,4,Bank account usage
2025-02-01,4,sv12,Yes,803320.482421875,0.014483150561311189,4,Applied for credit/loan
2025-02-01,4,sv19,Yes,23781489.19921875,0.4293564896541723,4,Has outstanding loan
2025-02-01,4,sv2,Yes,12292201.1796875,0.2216174046485301,4,Mobile money/e-wallet usage
2025-02-01,4,sv40,Agree,38713041.50488281,0.6979615496808089,4,Would borrow at lower rates
2025-02-01,4,sv41,Agree,43949152.03417969,0.7923639442554408,4,Lenders not trustworthy
2025-02-01,4,sv42,Agree,43935136.30761719,0.7921112532280454,4,No current borrowing needs
2025-02-01,4,sv44,Yes,2320834.8359375,0.04184257851297563,4,Opened new account
2025-02-01,4,sv7,Yes,30120945.350585938,0.5430537327348534,4,Has payment card
2025-02-01,4,sv9,Yes,3908086.09765625,0.07045930061222758,4,QRIS transaction usage
2025-02-01,4,wb6,Yes,6423882.2431640625,0.11581685734612993,4,Borrowed for basic needs
2025-02-01,5,sv1,Yes,27394807.217773438,0.49739382604171184,Richest,Bank account usage
2025-02-01,5,sv12,Yes,3649807.2348632813,0.06641027462672146,Richest,Applied for credit/loan
2025-02-01,5,sv19,Yes,26826597.247070313,0.48864978235372475,Richest,Has outstanding loan
2025-02-01,5,sv2,Yes,10180878.054199219,0.18484911565856335,Richest,Mobile money/e-wallet usage
2025-02-01,5,sv40,Agree,36445214.42871094,0.6617175474717756,Richest,Would borrow at lower rates
2025-02-01,5,sv41,Agree,39566177.17138672,0.7183833085108238,Richest,Lenders not trustworthy
2025-02-01,5,sv42,Agree,41347591.26171875,0.7507275540136721,Richest,No current borrowing needs
2025-02-01,5,sv44,Yes,818519.072265625,0.014861441798289887,Richest,Opened new account
2025-02-01,5,sv7,Yes,37890997.03515625,0.6879678998297156,Richest,Has payment card
2025-02-01,5,sv9,Yes,6073774.166015625,0.11027848259460617,Richest,QRIS transaction usage
2025-02-01,5,wb6,Yes,3640609.2309570313,0.06610072267030428,Richest,Borrowed for basic needs
2025-03-01,1,sv1,Yes,8724096.5234375,0.16106326821874892,Poorest,Bank account usage
2025-03-01,1,sv12,Yes,3421346.578125,0.06316450764860608,Poorest,Applied for credit/loan
2025-03-01,1,sv19,Yes,15011464.15625,0.2788214881202335,Poorest,Has outstanding loan
2025-03-01,1,sv2,Yes,3616118.984375,0.06676037344687834,Poorest,Mobile money/e-wallet usage
2025-03-01,1,sv40,Agree,76143.7890625,1,Poorest,Would borrow at lower rates
2025-03-01,1,sv41,Agree,76143.7890625,1,Poorest,Lenders not trustworthy
2025-03-01,1,sv42,Agree,76143.7890625,1,Poorest,No current borrowing needs
2025-03-01,1,sv44,Yes,251300.671875,0.004639484147042279,Poorest,Opened new account
2025-03-01,1,sv7,Yes,21066656.469726563,0.3889301926383162,Poorest,Has payment card
2025-03-01,1,sv9,Yes,1085697.953125,0.020044030938783926,Poorest,QRIS transaction usage
2025-03-01,1,wb6,Yes,13731326.212890625,0.24724209346947104,Poorest,Borrowed for basic needs
2025-03-01,2,sv1,Yes,12160161.16796875,0.22072807761415442,2,Bank account usage
2025-03-01,2,sv12,Yes,4224500.9384765625,0.07668204048852119,2,Applied for credit/loan
2025-03-01,2,sv19,Yes,17899447.729492188,0.3249061121075435,2,Has outstanding loan
2025-03-01,2,sv2,Yes,6021595.359375,0.1093024302462578,2,Mobile money/e-wallet usage
2025-03-01,2,sv44,Yes,84978.1640625,0.0015425014959591242,2,Opened new account
2025-03-01,2,sv7,Yes,24632432.129882813,0.4471214908986589,2,Has payment card
2025-03-01,2,sv9,Yes,4151346.53125,0.07535416074637963,2,QRIS transaction usage
2025-03-01,2,wb6,Yes,5712621.4443359375,0.10369401623286989,2,Borrowed for basic needs
2025-03-01,3,sv1,Yes,13260564.990234375,0.2404513767484592,3,Bank account usage
2025-03-01,3,sv12,Yes,2517698.765625,0.04565296688928845,3,Applied for credit/loan
2025-03-01,3,sv19,Yes,22156528.306640625,0.40176023715591197,3,Has outstanding loan
2025-03-01,3,sv2,Yes,9222929.083984375,0.1672376703051966,3,Mobile money/e-wallet usage
2025-03-01,3,sv44,Yes,595452.810546875,0.01079723587872593,3,Opened new account
2025-03-01,3,sv7,Yes,23063334.466796875,0.4182031858397825,3,Has payment card
2025-03-01,3,sv9,Yes,5777128.4375,0.10475560336023043,3,QRIS transaction usage
2025-03-01,3,wb6,Yes,4770520.099609375,0.08650296021338658,3,Borrowed for basic needs
2025-03-01,4,sv1,Yes,22645501.229492188,0.4107060492709426,4,Bank account usage
2025-03-01,4,sv12,Yes,4661645.13671875,0.08454508636406075,4,Applied for credit/loan
2025-03-01,4,sv19,Yes,22741597.891601563,0.4124488890536923,4,Has outstanding loan
2025-03-01,4,sv2,Yes,11253139.837890625,0.20409054133429547,4,Mobile money/e-wallet usage
2025-03-01,4,sv44,Yes,551272.6171875,0.010003328886848586,4,Opened new account
2025-03-01,4,sv7,Yes,33558371.435546875,0.6086253517899889,4,Has payment card
2025-03-01,4,sv9,Yes,5884199.7890625,0.10671772834683094,4,QRIS transaction usage
2025-03-01,4,wb6,Yes,7950318.9853515625,0.14418952655660563,4,Borrowed for basic needs
2025-03-01,5,sv1,Yes,33193292.946289063,0.6043122315760894,Richest,Bank account usage
2025-03-01,5,sv12,Yes,3414534.439453125,0.0621645140853679,Richest,Applied for credit/loan
2025-03-01,5,sv19,Yes,26413543.086914063,0.48205347790757064,Richest,Has outstanding loan
2025-03-01,5,sv2,Yes,16842864.31640625,0.3066387217939057,Richest,Mobile money/e-wallet usage
2025-03-01,5,sv44,Yes,1597109.345703125,0.029076738916341393,Richest,Opened new account
2025-03-01,5,sv7,Yes,40832516.92285156,0.7433908248405808,Richest,Has payment card
2025-03-01,5,sv9,Yes,6968409.7529296875,0.12686584772241816,Richest,QRIS transaction usage
2025-03-01,5,wb6,Yes,5421812.5478515625,0.09809596857929721,Richest,Borrowed for basic needs
2025-04-01,1,sv1,Yes,5245818.26953125,0.09580154311676765,Poorest,Bank account usage
2025-04-01,1,sv12,Yes,8146356.3603515625,0.1487725022107012,Poorest,Applied for credit/loan
2025-04-01,1,sv19,Yes,16546513.487304688,0.30218003061471754,Poorest,Has outstanding loan
2025-04-01,1,sv2,Yes,4959244.21875,0.09056799615203075,Poorest,Mobile money/e-wallet usage
2025-04-01,1,sv40,Agree,35824637.90332031,0.6542459948854095,Poorest,Would borrow at lower rates
2025-04-01,1,sv41,Agree,39055314.537109375,0.7132460957135178,Poorest,Lenders not trustworthy
2025-04-01,1,sv42,Agree,35838674.60644531,0.654502339606205,Poorest,No current borrowing needs
2025-04-01,1,sv44,Yes,834854.1875,0.015246490696129676,Poorest,Opened new account
2025-04-01,1,sv7,Yes,18761913.1484375,0.34263867695967615,Poorest,Has payment card
2025-04-01,1,sv9,Yes,2159523.5390625,0.03943821093475612,Poorest,QRIS transaction usage
2025-04-01,1,wb6,Yes,12659720.272460938,0.22826705077688547,Poorest,Borrowed for basic needs
2025-04-01,2,sv1,Yes,9731037.41796875,0.1765105010039033,2,Bank account usage
2025-04-01,2,sv12,Yes,4539390.5947265625,0.08250045290007457,2,Applied for credit/loan
2025-04-01,2,sv19,Yes,19692652.348632813,0.35720342886919454,2,Has outstanding loan
2025-04-01,2,sv2,Yes,2692920.7109375,0.04884667106239382,2,Mobile money/e-wallet usage
2025-04-01,2,sv40,Agree,38748037.166503906,0.7028475135187724,2,Would borrow at lower rates
2025-04-01,2,sv41,Agree,42263041.05419922,0.7666058848618019,2,Lenders not trustworthy
2025-04-01,2,sv42,Agree,40102165.34277344,0.7274099350315579,2,No current borrowing needs
